event_datetime_utc,source_name,source_url,source_type,claim_text,country,location_text,actor_1,actor_2,event_type,domain,severity_score,confidence_score,information_status,tags,last_updated_at
2026-03-27 03:40:00+00:00,Google News,https://news.google.com/rss/articles/CBMi-gFBVV95cUxNaGhQRW5kXzZCVFBUYmFRREFZNm5IRVFJZHNJekcyZV9HRUROX25wUmIwQTMtTkI4ZjBtRHphVXgyeEVYTE00YlFBcHoyNHZybWc5WlM4YWVoZ21mcnRudWd4VGZWTnNXcmEwaHBVZUtMb3RrZEhFQ3pjVnh5RlZWaGJRZnNfRk5US3RwUVB1RHJDZDdUanNENWtwSnpmZGxRNXRQV2djS01iOVdlWlFGN0dVRG93ZkRad3BudmtBQVlJdFdjNE1veEpDZ0VxQ1k5TzFMWFBxUUJRY0xIMjF0Sk9sMkpwS3U2SVlQdUo5NWR6OHRadWMybkp30gH_AUFVX3lxTE12LWVyeVFvUFRtQTI1Zng0NHVJWGliMDdwbFQwdTR4ZldvQVJZWmM4R2VOZE1URHdXQUh1c1RZZmp2QVVQYktLYkZKekZPc1pvekptR2REZWxic1RmVkFidUlGWXN3d3JDZVZiclJaRWU2NHc1RExEZHItWkotdUNla0d1cFV3THhfa0ZOMWlnbERZbEhjVHAyREhKRExBR1ZidDdoazBJdFphbVN5aWZMYXlrcDlsd25OdVN2THZxaXdPNFVnbUdJR25IU1B0Mi0wTkQzTllwc2dwS09FbkN1M1IxUjlBTkxrVUdmZFBOUFJyaG92NVlHTmxCU19mcw?oc=5,news,"US-Iran-Israel War: US Delays Strikes on Iran’s Energy Sites by 10 Days, Donald Trump Explains Reason Behind Decision - Patrika News",Iran,Iran,Iran,Israel,airstrike,military,8,0.5,unverified,"['iran', 'war', 'strike', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 03:55:00+00:00,Google News,https://news.google.com/rss/articles/CBMie0FVX3lxTE5EQURENkZfcHFtYmthUWc5dUF5SzQzX003TnpOMWRGM3BRaUR0TlRkTlRBeDdqVDV5bnRrUUlZaFBqZWM4b05XaEtMSmR2eFppdkpNLS1yTE5vMi1SQk1YREhyd0N6akgxdE1SRUY4Wml6TWg5RzZIMmhuVQ?oc=5,news,Iran Live Updates: Trump Extends Deadline for Iran to Open Strait of Hormuz or Face Power Grid Strikes - The New York Times,Iran,Iran,Iran,,airstrike,military,8,0.5,unverified,"['iran', 'strike']",2026-03-27 09:12:32 UTC
2026-03-27 04:02:59+00:00,Google News,https://news.google.com/rss/articles/CBMikgFBVV95cUxPOUtncGZjNEVOVjNHcXJEV2c4V2R5TjEzVWxqcXlfVWRTZ29qdTJuX1hPYlBPQlZIcUZVTWR1QWVndzBZV3B3M2dFR281RHBUaF9XXzlKZHlZSVk4a3ZaSEVvUHF5MTJ0TzN4Zk5ESkFDamd4SERkQVdveVlVcnp5ODBPYU5BMGxuYzRRejg2aGNHQdIBogFBVV95cUxNcE5Vd2J2bW4zRWxNRHZ5TGtlV0pOQUppekFpMXdGeXpEMmJ3dS1uSkFSR3VhSE9xQnBqU3JBNlExdGtYUk8yT19HRkdlekFWR0ZZLUpDVmhnNmROaDlZVjN2Q1VIdThKdU5Ydl9TSW9uLUlPNXNERmVhb1hWRG9OLWNteWdvN3pEMFNVcmxQVUoybUdSaUZvTzJvMll4c2hORlE?oc=5,news,"US‑Israel war with Iran, Day 28: What you need to know - Gulf News",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 04:30:00+00:00,Google News,https://news.google.com/rss/articles/CBMiowFBVV95cUxPMWlFTzBxTnFkd051LXNLQ1JoN1FMbklLZHNKazZhU3RZajdHZW5nT1pQd1JicFV3R2I2ZUFCd21xSWVRRE5obk95b2dYazBaUXk3TlpOVURORzdUbUxjcXl4WVZiT3RtR0Mwcm90MkpESVRadGlEOEs3S1lmWldwSVU5eG9RRE9NYy1vMWNxSnV1YVdvT2NzTUplaldKMENnMFJV?oc=5,news,What we know on Day 28 of the US and Israel’s war with Iran - CNN,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 04:34:35+00:00,Google News,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPMGxqX0pjS1B0b2w4eG5DV1hNbDNJaWhrOGRqcTJvUFcxTVlOSXF3T1N5a05HYkI5OEozb3NJclN2Z0dYS0MzOHBHMldIQ0dzT0w4d1R6aE92bGUxYUtjcjN1a0JIYUFrakluRXZyeU9YdEg5TWRydE5vQWNhXzl0QmtvWTRrNnc2VVEtUm9rV0NZNTBOYzB0ZkN0UDRNcjhfRmg5SjhQOTJlTjNoWTgtdW9IOXNjYy0yejVlVWFtTUcwcUVSMElZMEVVUUhTRy1Tb3RTMWFxNk1hZVdibEZWSNIB5gFBVV95cUxPZ29nRjJLTWRRTUFXRGJoZC1XUVE0dGZOaTVMQWtNUkU4MFJnc3BkSlB3TmRfMGxJUFpLMUQ1SG9Hc3RYQlZRRVJZakU1dm9zNzNfRkNJdlVPcDdJTVhzUXhtS1YwSFVTX0FUZFlqalJqazhkODJ1cmxoOXNSTExScFF0bjV0cmpmdEJqdmR2WTNTQzlONWRNZlFualdpcUJ0Nm52cWtTTTh3UkdpZUxjWXlXeFF3enh3ckoyQzVWd0FraW9kSmppbU5RZ0IzQmVHWHhSallhZXVTX2J3c2w0WGxvSEdtdw?oc=5,news,Iran mobilises over 1 million ground troops to counter US invasion threat - India Today,Iran,Iran,Iran,USA,troop_movement,other,5,0.5,unverified,['iran'],2026-03-27 09:12:32 UTC
2026-03-27 04:38:00+00:00,Google News,https://news.google.com/rss/articles/CBMie0FVX3lxTE5NZFNZQUw3NGJ0Yk5DT3FuTXU4VGJLTFFDZkVGYlY4elhFdkwtdWNzYWRnVzlRV2ZHWUtNcjh3YzVKLWFIblY2M3AwaEw0eEJsYnRadDlBY1c0eVVTbmhOR2lLUUVnSDlyQ1o5NkRUXzBQUk9zcWppR3RUZw?oc=5,news,"Day 27 of Middle East conflict — US extends pause on Iran energy strikes, Trump says ‘talks are ongoing’ - CNN",Iran,Iran,Iran,USA,airstrike,military,8,0.5,unverified,"['iran', 'talks', 'strike', 'conflict']",2026-03-27 09:12:32 UTC
2026-03-27 04:59:00+00:00,Google News,https://news.google.com/rss/articles/CBMickFVX3lxTE4zeG54NS03eE5rbHY0NE1oV1F2UUJkZ3dya2x3T25BMHJoaDFqLVF6NHkwZklpNWt1SmVSeFVJSnpTWnRQV05JMkE0S1lqRWJlRUNnbzhMSTVteGo2ME5LS2hvckpVOVNSMVJTZ01xaXYtZw?oc=5,news,"Iran War, March 26, 2026: U.S. to Extend Pause for Strikes on Iran Energy Sites, Trump Says - WSJ",Iran,Iran,Iran,USA,airstrike,military,8,0.5,unverified,"['iran', 'war', 'strike']",2026-03-27 09:12:32 UTC
2026-03-27 04:59:56+00:00,Google News,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNRjNaRDR1OEg5MUFmaDdwZF9pSG1FWlZpVV9KVHViZnRTZ2JHcU8xS0oyc0R3WVRCUTdoeENTaUpJd29DZGZYc2VfSm5FME1zLW55bHhZYUo1TzBra2xVekhLLUVYdkduZVBVSWR6UWtiNVItVEtMNjRiSFpKRWtnNlpKYkpfbXJLOHFWd1hZRndQejZtdlBHSEg5YnVibXFfdWRBbGxMNFdXRFRBVFBzNEs5ZVpfNkZibV9ucS1oR1lXSTducGRfTFl5Sno2V2Z3ZG9WY1ZqNDVvdXVtTGfSAeMBQVVfeXFMUGUwU28ybE1vb1h1azhpNGs3dC1tM3V0TmtHUV9CUklGZkkwcDBFN0ZuWUpOZW9YbDE0SFpLMU85bHF3VXo2LWxHTEtFd0pCMFZ4ZzE1THZqWnZfNWdXdVFGV3dTTTJLSFRWdmNKQ0puVWx6V0RRZHliQ1kxa2tuMF9LWjNFYmhad0EyS0lHd3BVa0lTeUlsSHg5S1otYUNhMTFWOE9VN2M0Vzh5bVZLR3JwNUZXTmxleklvMzIyVnhQT3ZhM3J6RVdNdV91ZURaTU9adjB3VVNXYWlvWHpJZld6VDA?oc=5,news,Iran War Day 28 Updates: Trump pauses strikes on Iran's energy sites as Mideast conflict nears a month; Te - The Economic Times,Iran,Iran,Iran,USA,airstrike,military,8,0.5,unverified,"['iran', 'war', 'strike', 'conflict']",2026-03-27 09:12:32 UTC
2026-03-27 05:00:00+00:00,Google News,https://news.google.com/rss/articles/CBMiekFVX3lxTFBrelBqRHNZaUZ5UTdCc3RORV94cFRBd3dFZGc1dE5oMkdQX3pJV1V1aXNqMUpQR0dMWmdMRDVXWlBNdElpU3FKTWVtelNrWGx3ODgzUzQ5bzNxTF84eThZSHVHY0lPWXRnakxpT01NckF3cnhrMlVQYTVB?oc=5,news,Israel’s War With Iran Will End When Trump Says Stop - Bloomberg.com,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 05:32:20+00:00,Google News,https://news.google.com/rss/articles/CBMimAFBVV95cUxNZ1RObFlmRlVHdTB5aWNEYU51bmFFQXIxLXFtYURBWXZ2WXlrU1lVbXZGZE8xQm9PZHhqSUhtU2pUbTV2LTN4YVNkN21FZjQyYVY2NTRqc3VSS3Bvdnh0eVBrMVM2TmZlcTdtNDNZTURZa3RpRlA4eU01MEJ4SnYzYkw0dG02Unk3clRnN0FIdzNJR18xYXhqYg?oc=5,news,Iran war: Stocks sink as Trump pushes back Hormuz deadline - dw.com,Iran,Iran,Iran,USA,other,humanitarian,8,0.5,unverified,"['iran', 'war']",2026-03-27 09:12:32 UTC
2026-03-27 05:39:47+00:00,Google News,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPR2dRRkdJTkVlVDRKVzV5WngxUkxRckx6N0pBeHh3Rzk5Q1ZfYUVYU251QTJBYTlzUy0xTG9RTV8zY3NYb29yZ0JZZWM2TlZKd0dJTjdqdTZBM2Q3d0M4bDBYNmVCNlhqZzNNNE0yS0dSNjdfTUZ1R0JDbzNmYXlpdEJuMFBfVVVFS2pKd1F2amhSeUJ4amlHODR6Q3psakluaUtmdlFpUmduUjVSZklOTFUxSW9fRnl2X19wSy1iUlRHQnFPX0M5WjZoVHBfaFBOcUFYS9IB2wFBVV95cUxOMDd0LXI0aDdDeDRvZXFpQzkzRnNZMlF4NHlaTFdfWjk3eU5RMm1hWThVVHFOMWVSa0wzM2dzNmI5eXhHZGZObm9mWnhrZVlMM0hYcWZ3SlBFVnQ4YzdiUEotUXdpSjBOb0xTdjFGTEd4eTVkcE0zNVMxMUNTSFVaR0h0SW11WGdQQXY0VXF0bmNCeVcxMHBic3AteEhHa3RxMld1MlQtTjAxT1I5M0t0SGNrMVZkWEdadVJEaVp4WHRndmE0ck9TMG00aGNfZTRHSGhaaVZNU2t4dWc?oc=5,news,U.S.-Israel-Iran war: List of countries allowed to cross the Strait of Hormuz - The Hindu,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 05:42:54+00:00,Google News,https://news.google.com/rss/articles/CBMirwFBVV95cUxNblYxZXJsVy10bm5uMEJrdGlfOXlvQl9WQllEMmxDUWJhb2NPUjY3a181eUE0MWFsRHh3SWNjalNVYXRiVFdFS25acHl5WjVvU19rSldtMUJNSXRXSmdiSWkwRGhoM0ZWd3NhcEJsdHFFOXZuR25HVHB0UDVtMENSdHZXWFZmMzA2MjQ3azZCb3h4bE54M2FqbjJpYUtlaDBvaXMtVGNxSU9vR3dtZ0RN0gG0AUFVX3lxTFAzNUFHanlRY0EtZEUwNUo1SGNaUnpoVDBqNGhrM1NtVGNsMkZFbllhQldGZVNGc25pQnR2eXRhVTY3TUJtbHhnd0h4WTAtMUVHQVJ3QlRsOHpoZUxfM1kycmxzZWkwcnJldzhwLXVTRTI0TXEwYUpQTDZOV0NMX0dBME93LTVvdlVjU1pQcGFDTUJkQnYwemU3TW5uUTE2dXpQaDFaYWYwZUxzWWxNaEJYVHdFcQ?oc=5,news,Sri Lanka braces for new economic crisis as war on Iran continues - Al Jazeera,Iran,Iran,Iran,,other,other,3,0.5,unverified,"['iran', 'war']",2026-03-27 09:12:32 UTC
2026-03-27 06:02:36+00:00,Google News,https://news.google.com/rss/articles/CBMi0gFBVV95cUxORnN1dWIxNDFLY2R0elJRSk1QUFg4VlhvMmQwU0dKSFd5RDZUS25aa3lQQzVqVTlCT3hvSE1VbUtkWGs0aktPMlljLWsxcjJ6dU14OTVvajFZN3pRUHpqVGY2b1pPTFZvdmd6dGIwTEh0TzlSdW1iYUtYYl9qMXl0Z21QcTR6azFlVVpTczJ1UDVCM1JLZ216cW16cUhNdTQ0Uzg0OGRuVC1ra0EtbWlfN29XWHVvUU41bEtFZU1LTjJ5RHhKOTNnN1NsNHczZHpDeHfSAdcBQVVfeXFMT1NpOFFLMkMzb2d2dlpXMXlVeHNydVphZy0yV0FkSllKVE8wV2MxLWVtaDVsUXh0Y3lLbUVKMmxXNWJKdjJFVGhqamdnU2pzZk5xV1VwODNsd2h3c3dwSkpvQ3RaRTE5QldFQ3oyb1MyMTdkQ200SFNOUVcweXY5TkNMUmRETzRVdGxSVWZVbGttaGNFMUFZY2FCeTVLTHZPckg2dVd4eWN0dk45Z0RZMU1BVGNfakV0WkdveVZ2VHUtUVVGWEZMVVhfcU4tUWVXWFBwY3lsS2M?oc=5,news,‘Thank You India’ Written On Iranian Missiles As Tehran Launches 83rd Wave Of Strikes On Israel - News18,Iran,Tehran,Iran,Israel,missile_attack,military,8,0.5,unverified,"['missile', 'tehran', 'israel', 'iran', 'strike']",2026-03-27 09:12:32 UTC
