event_datetime_utc,source_name,source_url,source_type,claim_text,country,location_text,actor_1,actor_2,event_type,domain,severity_score,confidence_score,information_status,tags,last_updated_at
2026-03-27 06:32:00+00:00,Google News,https://news.google.com/rss/articles/CBMimwJBVV95cUxPZWNTYkZtTEQ2ZEZ3QVRLT0ViRkFXcHdQczdWOVdpSXBKd1pSVXptb0M5SnpmQ0QwbklYYTV6U2dIcnRnQWlKSUlhN185TjhuRE1fWXdqZl9kdmoxbFZvVERCS1pxN28xTFluWlowQXZyUmFvUXo4OWFRR2wxSkF0S0tLa1owU1N5eTBNbzlHU3liRnVhajYtSnBCLVVmbjluYTZraXpRQjNralBDb1g5dFQ3cG5reXo5akVMYUZMZDFjc09NU2lmR1VKcUNMX2JFZDNzRWxBYW5WVzlFd2o0OFlMbHQtSk92bmpRdWhnTE9nWGFKeXVXZDM4QUUtSWZyV3pOYWQ1Y2ZLVGNrWTZBSXVVRHNiaEFTdzVZ0gGgAkFVX3lxTE10allTZ3V5Unllb3JmQnBrWVNHcnE3OVNGY2VGaFZQdnY5aGdOSzJIeDlyXzZsNHpHVXRnT0RmckEyOERrOG82VkNmRmdfSUY2ejN5S0tZVHdXQV9DX0RFdHFzeC1jajB2MDlfWWFPZVJvNzYzT2s1ajRkeU5hR211bmlxbHJCZEhkck1KeC1xQmhjS0lLT0p2VnpHRnNVTWpHclpoaUNtTnZyeGhybmNBZGFCUXpzRWUxTjJ0WmM5bHNjN3NXSlhPVnBnZkpiQkoxbG9aVGRadV9BZXZzSDNIZUkyWGZIdVVpaklUSzBvTDBIMm9SWVcxeEd1RVF0bmN1aHJ0VFd6ZDd0bFFkb1FfaXpHMm9mUjcxNlZreGZJSA?oc=5,news,Trump extends Hormuz deadline even as strikes continue; oil prices ease: What's happening in US-Israel vs - The Times of India,Israel,Israel,Israel,USA,airstrike,military,8,0.5,unverified,"['strike', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 06:38:08+00:00,Google News,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVml3WlpHU1hfbGV5TXZUcVNZWmlZbnNha3NJcVBPb0NqTXVwZVFwbmRrZmd4dTR6TldCNnA0dlhxYnhNb3hCek0tSFF4NU9oQlhRVXh2RzdLLUdLMWpaeS1PanhnX0JIbmlLUnlvOHh3LW1aemk2cXNpLUtiVWd5QV9YMEljc2FrTnUyZXN6TklhYkpPNk5HcHJoS0ttNDdGZzIw0gGoAUFVX3lxTE5sejA5Z2FrLXAtUUZibmgtVUhUOTlKbi1TRlJIZXU3RDJPNExlMXRSOG9aNmNIUnIyYWVGYnloc1JBT2hSejQtOTlyRFlVN3B0NDFwZ0ZRUEJ3dmlJWVlYV3BUUXZMamZ0OGNfOHRGMmUxMm9zSGhyclphRy01ODhKUHRJTW5TV2hQbVR2a05TbUJndmd6QV90MlFhVTN0V3U3VmhjRTRkUA?oc=5,news,US-Israel war on Iran: What’s happening on day 28 of attacks? - Al Jazeera,Iran,Iran,Iran,Israel,other,military,8,0.5,unverified,"['iran', 'attack', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 06:46:24+00:00,Google News,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9YRVNVUkpJV3JrZHEwcjN2N1VaZ2h2WjZMampYT1lIdU5FY0NVMFNVcnpKbG5OTVB0azhoZlNSZDZmaGkyaTd0azVfcms1UWhkTnN4SG1Rdw?oc=5,news,What should Israel's goals be in the Iran war? - The Jerusalem Post,Israel,Jerusalem,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 06:54:40+00:00,Google News,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPVEgybEpZOEFxMEFmbVZQZFdCSEw5Y01OdC10OXp2alpwNHRQZWhwcDZnYkI1akRMRXY5V0RxRkZHMVVLRW1pVTEzTlVFRGVzMkpsOUVqbUpoZjRWVzlzRlJvS25HNndXT3JvQ3pkcEc5R1UxLWNYV1lvUWlJY3g2VWxVUEZ5eFJyU3psWDNiNkE1X1JIVVRXX3J3U2tPX2VvdzlrZHQyZG0zQQ?oc=5,news,"CM Omar condemns US-Israel war on Iran, urges Centre to push for de-escalation - kashmirconvener.com",Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 06:56:00+00:00,Google News,https://news.google.com/rss/articles/CBMiswFBVV95cUxOLWlyQklsX2hCbHE1QVJVVjdKMWdWTUJRdHNrZlVROGNLUHhsZlh6OVlGLWZidmhkbjVkTlhkVGFzS3V0djRiWEU5X3dtcWFYS1RNXzZrRTloQVRZZTZqTW1kTlo4ZW5MZGJRSGhQWXFjZURIQUlpLVhfb3dIUHQ1Q2RRaWRpRW5RR1dCUTNNQWhrVmNTaUVwdzZkUzdVeE5zU3MzY0VpdFZIZmsxMmtrbXZ5TdIBuAFBVV95cUxQNHRBQW1jclJpQUdXV0lIZW9JYU9keGJpYng5Ni1OX3hkQ1dTcmZHNUp4WVlxUlEyMFVCcGotdFJNSFpmQTFJaE91Zmt4MjNudVV0ajh4eHVFYU1wSlRUYTQtMlV4dnNYWlBTYjVxX3J3bzFDVG5fYUJPOGJJT2RlOVZ4a09vWjdFc2laMWFyVERDM205cUtoYnlid19aa3czb0JXbkNXd29oVFpFWkZVSXppUFNJZHJz?oc=5,news,Why The US-Israel War On Iran Could Soon Delay Your MRI Scan - News18,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 07:06:18+00:00,Google News,https://news.google.com/rss/articles/CBMiywFBVV95cUxQSDdPRnZ5U2Qxak05LUFJZ05xRlprWVMxbHU2VmdvSFoyQVZhcTA0WE5tLUJIZHBaSDZTNWN6M2ppbjRsQnF5Ml8xdG1pY0JVZWp1SDM1V0ViNzhrbWJ1M3g1VThuaTFWOGVZQ09vYnVmd0xEcEZxbnJzZmE4V1g1YnNzN3pNelZRc0tHVlVucm1nVGNJa2JEN1VtdTRoc1lJaVU5eWIyZ2ljN01CSUFneU5LWmxRUmxEcFl3VWtPTmhKRVczTEM4NlVZVQ?oc=5,news,US-Iran-Israel War: Trump Unveils Iran's Alleged 'Big Present' Amid Claims Of Negotiations - Republic World,Iran,Iran,Iran,Israel,other,political,3,0.4,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 07:06:22+00:00,Google News,https://news.google.com/rss/articles/CBMizgFBVV95cUxPaV9nY1ZWVUN1NTlHTUtCTzZXbUNBMlFrSVhrWHNCSEp1RVJGTDl0bWczNldudzMtNWlOcnlmOVAtUnU1VmRjRW13WEJQVEt5MnNHNlJ6Z3JlaEFQMmRsckJIY2dwcjZ1SDVLZ05zZTliRjBSRmdldTRIaHN6MUdZQnJLVGJQUzM2UElYOExHOVpGcUdhWEdpc3MxY2NiU1JRbEFwWjNXenJ3cmppTFNPeWQ4cTRCeGxlckFsalQzZXpUM25BNTBfSW0wZmd6QdIB4wFBVV95cUxPTm9Rem5PWV9yekI3MWs1YkJiMU4wSHJqaHVZd1hIdXdlMVFjaWpJYjNEWXI4bzFRMG9xQ3ZkUzBWVWl5bU1lZk4wMGZ1Rkg2V0dvMnRHLTMzR1RZUktMOW53N096bVc1NDZsbmZmVnZ5UkdvR2VtRjNJZGNTWHhSb0hYenNPektfYkVYWVpzTDhQMDRralNQWDNzeXhXZDExNjJLVUdhM3RFT2Y3Vkc0bWtoUG1uUWFwNFl5V3ZhdkdCN3dadDhOcWJrajJyZGlTYzVqN3E5bktZc09YSFVRTE5ucw?oc=5,news,Fog of war or media smokescreen? When truth became a casualty in the Iran vs US-Israel conflict - Newslaundry,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'conflict', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 07:07:30+00:00,Google News,https://news.google.com/rss/articles/CBMitAFBVV95cUxNeVJvTklRb1FfQVJjRnlpWHFtaS1nVHFhbGszbkVRc1NLNEtvRTJ3OGMyVXlETTFoZ0hQU1UzLWx0TUZsd2FsRFByVV91MDdrTGdhZFN1UTQxdENOT0RoYTY3MEdnOXlTZE9jbmw4cl85TGwyTzRER0ZqeG5HLUpQbktCVDJfSnA1cTdDNVdvQlJQUUFDX25uMEVvT1pBX1k4SU1kdEF3MHN5RTZHeTBWUjVhOHI?oc=5,news,Opinion | Iran May Be Far More Prepared For A 'Ground Invasion' Than Trump Thinks - NDTV,Iran,Iran,Iran,,other,other,3,0.5,unverified,['iran'],2026-03-27 09:12:32 UTC
2026-03-27 07:30:32+00:00,Google News,https://news.google.com/rss/articles/CBMi-AFBVV95cUxNa192cHV3QzRIZjRMRUZTcHYzMlAyVWI1LTBycGhDb2xMVmRnYmlNM214ZGhQRjNtNmZ2WDlVVU5Xb1dkcEVTYUd5UWRDdHE4bkg3M0VrTXphWW9hM05GaUZnLUxmUTdQaUVLcnl5dnRGVzgtV0JDY0NXY0pVUlJVZkJkZGpLSmtoVWQ0NUdVck1LZ21qWHNST1pGZVpibzN4Q3lEVVI1Rk40T0lzaUlDTzZfaDM2X3haeVlrS0hJRnZhMTM0RlFYYXpsTUtiR1ZfZ0RDZzQ5SnJEdkloOUhHRm8zVmVISDlDN1BxUDlNWHFZUzNFSDZaOA?oc=5,news,"US Israel Iran War Latest News Update: Is US Planning to Send 10,000 More Troops to West Asia While Pushing for Iran Talks? - The Sunday Guardian",Iran,Iran,Iran,Israel,troop_movement,political,3,0.5,unverified,"['iran', 'talks', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 08:15:00+00:00,Google News,https://news.google.com/rss/articles/CBMijwFBVV95cUxQX3FNZEN2NGZTV0tvV0JKMlZVUHQ4eV9uMEFJaE1tVHFZMHAyV0dUM3hSWEcxZnl6bkhpMnU0Tm1qQkg5SEVoMVBFQ2hvWDZOenFzazlPZDhrWDRnN0JDMUh5d1p1YXVLbmpvRHI4elJyTWVScG8yNE9MR1JrUWZrdUh4ekFkUXBueXlXalBsUdIBlAFBVV95cUxNU3I3MHB3R1F4TWp3SlZmT0pzYkViU2MwZkY3SE9nTkZHdGMybHV5MUxYaHozVEpFbjN3WThlVm1YQlZHV3gwS1ByUXlfUFlPY3cwdEtrYkZrcEF5QVg3aG1OdlotTElHS2hCeGdGT29wS1c5RnVidy1BZ3FFM01xWDR4WlBNUlAwNDY3SDhiM19GUFBR?oc=5,news,How extensive is Russia’s military aid to Iran? - Al Jazeera,Iran,Iran,Iran,USA,other,humanitarian,5,0.5,unverified,['iran'],2026-03-27 09:12:32 UTC
2026-03-27 08:28:25+00:00,Google News,https://news.google.com/rss/articles/CBMivAFBVV95cUxOallkQUVfOTEzbVIyNlpMb3QzclhqenF4WUw0V0NueTNXSlR2SXZNMVBxYUhVYkhmR1QtbDBsWWd2QlM3N3R0N1hNdmJUZHg0amgwN01XVFdMVmg2U1VKblJiNDd3SG1RQnd3OG8xUnQ4RlVESmxtQUxYNDNfbVhVX3ZTS0o2N3J5SDI3YUNtZUVHX1hSYWs2b2lFcGNfbEhvQlByQzk3bzBudTZBWTBoVF9fU3JxcEVZTjhxbtIBwgFBVV95cUxORlZfRlprUF8wT3lFaXMzcUEzb25jMWprQXY4Q1FjVmZFQ0EycFQyblZEUnFpVkdJTDd1MHB5bGtVYnFfRzgxUGFCM1lVbVVxZU8taG5BLWRXZkt4cHFCTnN5S0hRYUJWdmdjVGhvUHlUSmVLRDcxVXBwcktVZTRoZ1VwN2NnS3IyX3liT211emFmN0dhZWpjSzZqWFMwa1c5elU1em0zcTRUbm5CVk9QRlZjV3VTdFFOY1phWjhYdXVxUQ?oc=5,news,Iran war live: Trump delays attacks on Iranian energy sector by 10 days - Al Jazeera,Iran,Iran,Iran,,other,military,8,0.5,unverified,"['iran', 'attack', 'war']",2026-03-27 09:12:32 UTC
2026-03-27 08:52:00+00:00,Google News,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOYVNzWXNOZW9VTzRCd1g4ckd4WFBSMlRSMWJYdW9objFZSzhEZTVfSjV0R2hiajV0Z0gxbUVyUllxVTlKZUVsV2J6MHJ2Rm9yWjdoN1JmTHhuV1BhLVN4ZzFfVHhhdGdLNldhUURacmVVNWZiVDY5TEFfUXRxVEhmTTdPNmRobmZOcXM2aTNsdWd5MkNzOEtxRzRNSlAwTDhyLTRGT1JMMFlDWHhsV01TSDBsSXVhNHktSXZYZ0VCeGZVV21sd2VEdktYWFFudHRfcmc?oc=5,news,Middle East crisis live: Trump extends pause on energy site strikes; German minister says US-Iran talks to take place ‘very soon’ - The Guardian,Iran,Iran,Iran,USA,airstrike,military,8,0.5,unverified,"['iran', 'talks', 'strike']",2026-03-27 09:12:32 UTC
2026-03-27 08:55:12+00:00,Google News,https://news.google.com/rss/articles/CBMi0gJBVV95cUxQNl84XzZTem5SZ1ZTNkhiSDBOLWJ1ZUhlTlFIaVhXaklwTkdwOWxpMFhidFp6TG1JUFFVZkNUMkhLNUw2b3hZMnFGdUF1dk9POWdqb2JsWmJkTDJHSzBfbXQtdWloSFBiNmpwOE5ldGtkcVVfRTRDNzJNUnlCcEViRmUxZU92OGlXVEpDeFZFeUNrdEs3QjV6cFRUSGVWeUVIYVlfT1ZxRlFmWWJ0azlhRDNUZ1N6NF9HY3pWN09WNGFXOFpsX0xWN3ZjbllmSU45YmNEVEtIR2tMekIwUkp2aTNHelkxclloYnJhajJEcS0zVkphWVZIbkk4TmtyOGVRLWdJVkhBTjZtSDNrTDkyelZHdGpHUjB4VEJRb0xOdjRidklJdkdvOUtDbVRHdGZENnMwZ2t3RkJxblhnS2xzYlFsZTl3b1FXUW1WMlFIM3JGZ9IB1wJBVV95cUxNN0tKWUhkaHZlODJ5ZHpoOU1mOGtFNFhUTFRmaFk1Z2cwSk1GRS1FdVE3Q0VmNHpFUjFtMkFMNWZOdGcxbWdGNmQzcFJyN2VYZFNDbHh3ZmplVlVEZ1BYTVViNXBlODE4NFdUZDdCUEswT3o3WDMxUXJzNVFob2dWOF9lRG1RWlBQUnNCcnd1ejJlRFQ2cGNEUm1UY1BrdXJzQzdfQTVWenl6bkt2cEE0WmdxVTFOWFJfa2JNQ05pSzFlTFA0MjFUeXRYTDdNNG5HRHRFTy1handLQnlWQkxwTTNQZWs1NVZaMVFwTEJ5NVZOb3Q1UV9pS1JfbGtxRzdieHpIT01sX29xZGxMdWRHa1ExMWFQZXJOMFFzSmJxVFBiZ3NudGtmOUZsNEZzZHY4RzRXTWFrOVc5UGF4cmlBS01TRHlubEtMT1FGUElPd09VNDFheXc0?oc=5,news,US-Israel-Iran War News Live Updates: India has sought US waiver to buy Russian LNG amid Gulf supply disruptions - The Times of India,Iran,Iran,Iran,Israel,other,other,3,0.5,unverified,"['iran', 'war', 'israel']",2026-03-27 09:12:32 UTC
2026-03-27 09:09:36+00:00,BBC,https://www.bbc.com/news/articles/cq8wkq1n9epo?at_medium=RSS&at_campaign=rss,news,Rationing power and diluting petrol - how African countries are coping with effects of Iran war,Iran,Iran,Iran,,other,other,3,0.8,verified,"['iran', 'war']",2026-03-27 09:12:32 UTC
